Date,AccountValue
2010-07-27,100903.0
2010-07-28,100832.0
2010-07-29,100762.0
2010-07-30,100778.0
2010-08-02,100938.0
2010-08-03,100912.0
2010-08-04,100965.0
2010-08-05,100952.0
2010-08-06,100924.0
2010-08-09,100978.0
2010-08-10,100945.0
2010-08-11,100705.0
2010-08-12,100670.0
2010-08-13,100680.0
2010-08-16,100683.0
2010-08-17,100765.0
2010-08-18,100757.0
2010-08-19,100642.0
2010-08-20,100644.0
2010-08-23,100601.0
2010-08-24,100487.0
2010-08-25,100498.0
2010-08-26,100443.0
2010-08-27,100594.0
2010-08-30,100475.0
2010-08-31,100506.0
2010-09-01,100704.0
2010-09-02,100734.0
2010-09-03,100711.0
2010-09-07,100634.0
2010-09-08,100697.0
2010-09-09,100727.0
2010-09-10,100769.0
2010-09-13,100842.0
2010-09-14,100838.0
2010-09-15,100862.0
2010-09-16,100881.0
2010-09-17,100890.0
2010-09-20,100989.0
2010-09-21,100971.0
2010-09-22,100957.0
2010-09-23,100891.0
2010-09-24,101085.0
2010-09-27,101050.0
2010-09-28,101093.0
2010-09-29,101085.0
2010-09-30,101040.0
2010-10-01,101040.0
2010-10-14,101040.0
2010-10-04,101040.0
2010-10-05,101029.0
2010-10-06,101032.0
2010-10-07,101035.0
2010-10-08,101051.0
2010-10-11,101070.0
2010-10-12,101072.0
2010-10-13,101113.0
2010-10-15,101053.0
2010-10-18,100706.0
2010-10-19,100587.0
2010-10-20,100679.0
2010-10-21,100664.0
2010-10-22,100691.0
2010-10-25,100684.0
2010-10-26,100676.0
2010-10-27,100651.0
2010-10-28,100640.0
2010-10-29,100639.0
2010-11-01,100647.0
2010-11-02,100724.0
2010-11-03,100748.0
2010-11-04,100838.0
2010-11-05,100832.0
2010-11-08,100006.0
2010-11-09,99942.0
2010-11-10,99985.0
2010-11-11,99960.0
2010-11-12,99884.0
2010-11-15,99873.0
2010-11-16,99729.0
2010-11-17,99732.0
2010-11-18,99858.0
2010-11-19,99868.0
2010-11-22,99836.0
2010-11-23,99724.0
2010-11-24,99865.0
2010-11-26,99799.0
2010-11-29,99806.0
2010-11-30,99768.0
2010-12-01,99943.0
2010-12-02,99987.0
2010-12-03,99907.0
2010-12-06,99912.0
2010-12-07,99936.0
2010-12-08,99958.0
2010-12-09,99988.0
2010-12-10,100062.0
2010-12-13,100051.0
2010-12-14,100064.0
2010-12-15,100037.0
2010-12-16,100088.0
2010-12-17,100093.0
2010-12-20,100115.0
2010-12-21,100176.0
2010-12-22,100208.0
2010-12-23,100356.0
2010-12-27,100362.0
2010-12-28,100390.0
2010-12-29,100380.0
2010-12-30,100370.0
2010-12-31,100377.0
2011-01-03,100377.0
2011-01-04,100458.0
2011-01-05,100507.0
2011-01-06,100488.0
2011-01-07,100471.0
2011-01-10,100455.0
2011-01-11,100484.0
2011-01-12,100558.0
2011-01-13,100534.0
2011-01-14,100588.0
