Date,AccountValue
2010-04-15,98399.0
2010-04-16,98349.0
2010-04-19,98381.0
2010-04-20,98440.0
2010-04-21,98424.0
2010-04-22,98432.0
2010-04-23,98456.0
2010-04-26,98475.0
2010-04-27,98274.0
2010-04-28,98344.0
2010-04-29,98464.0
2010-04-30,98360.0
2010-05-03,98467.0
2010-05-04,98319.0
2010-05-05,98265.0
2010-05-06,97906.0
2010-05-07,98010.0
2010-05-10,98270.0
2010-05-11,98259.0
2010-05-12,98304.0
2010-05-13,98211.0
2010-05-14,98084.0
2010-05-17,98083.0
2010-05-18,97998.0
2010-05-19,98024.0
2010-05-20,97880.0
2010-05-21,98024.0
2010-05-24,97889.0
2010-05-25,97866.0
2010-05-26,97789.0
2010-05-27,97956.0
2010-05-28,97843.0
2010-06-01,97722.0
2010-06-02,97893.0
2010-06-03,97902.0
2010-06-04,97665.0
2010-06-07,97586.0
2010-06-08,97650.0
2010-06-09,97609.0
2010-06-10,97800.0
2010-06-11,97829.0
2010-06-14,97835.0
2010-06-15,97951.0
2010-06-16,97923.0
2010-06-17,97923.0
2010-06-18,97930.0
2010-06-21,97901.0
2010-06-22,97782.0
2010-06-23,97767.0
2010-06-24,97674.0
2010-06-25,97721.0
2010-06-28,97704.0
2010-06-29,97554.0
2010-06-30,97494.0
2010-07-01,97481.0
2010-07-02,97454.0
2010-07-06,97430.0
2010-07-07,97498.0
2010-07-08,97485.0
2010-07-09,97210.0
2010-07-12,98839.0
2010-07-13,98930.0
2010-07-14,98959.0
2010-07-15,98992.0
2010-07-16,98799.0
2010-07-19,98805.0
2010-07-20,98852.0
2010-07-21,98756.0
2010-07-22,98915.0
2010-07-23,98942.0
2010-07-26,98629.0
2010-07-27,98615.0
2010-07-28,98544.0
2010-07-29,98474.0
2010-07-30,98514.0
2010-08-02,98606.0
2010-08-03,98602.0
2010-08-04,98638.0
2010-08-05,98635.0
2010-08-06,98660.0
2010-08-09,98714.0
2010-08-10,98681.0
2010-08-11,98441.0
2010-08-12,98406.0
2010-08-13,98416.0
2010-08-16,98419.0
2010-08-17,98501.0
2010-08-18,98493.0
2010-08-19,98378.0
2010-08-20,98380.0
2010-08-23,98337.0
2010-08-24,98223.0
2010-08-25,98234.0
2010-08-26,98179.0
2010-08-27,98330.0
2010-08-30,98211.0
2010-08-31,98242.0
2010-09-01,98440.0
2010-09-02,98470.0
2010-09-03,98447.0
2010-09-07,98370.0
2010-09-08,98433.0
2010-09-09,98463.0
2010-09-10,98516.0
2010-09-13,98563.0
2010-09-14,98567.0
2010-09-15,98590.0
2010-09-16,98621.0
2010-09-17,98672.0
2010-09-20,98688.0
2010-09-21,98679.0
2010-09-22,98699.0
2010-09-23,98665.0
2010-09-24,98712.0
2010-09-27,98297.0
2010-09-28,98325.0
2010-09-29,98322.0
2010-09-30,98307.0
2010-10-01,98336.0
2010-10-14,98336.0
2010-10-04,98336.0
2010-10-05,98261.0
2010-10-06,98264.0
2010-10-07,98267.0
2010-10-08,98283.0
2010-10-11,98302.0
2010-10-12,98304.0
2010-10-13,98345.0
2010-10-15,98285.0
2010-10-18,97938.0
2010-10-19,97819.0
2010-10-20,97911.0
2010-10-21,97896.0
2010-10-22,97932.0
2010-10-25,97916.0
2010-10-26,97911.0
2010-10-27,97891.0
2010-10-28,97880.0
2010-10-29,97880.0
2010-11-01,97888.0
2010-11-02,97965.0
2010-11-03,97989.0
2010-11-04,98079.0
2010-11-05,98105.0
2010-11-08,97259.0
2010-11-09,97210.0
2010-11-10,97254.0
2010-11-11,97233.0
2010-11-12,97157.0
